seed,dq,dp,de,dgf,dgm,dg1,dg0,pf,pm,p1,p0,blue_daf,blue_dam,blue_da1,blue_da0,pink_daf,pink_dam,pink_da1,pink_da0,blue_laf,blue_lam,blue_la1,blue_la0,pink_laf,pink_lam,pink_la1,pink_la0,pedid,xr1,blue_recomb,x1,xr2,pink_recomb,x2,x,cdgf,cdgm,cdg1,cdg0,clgf,clgm,clg1,clg0,i,dgeno,lgeno,QTp,QLp
205739322,0.4,0.6,0.1,1,1,,,-0.937670249,-0.838724715,,,1,1,,,1,1,,,4,2,,,2,1,,,765,,,,,,,0.6127528463,1/1,,,,2/4,,,,1,1/1,2/4,-0.937670249,0
205739322,0.4,0.6,0.1,1,1,,,-0.937670249,-0.838724715,,,1,1,,,1,1,,,4,2,,,2,1,,,765,,,,,,,0.6127528463,1/1,1/1,,,2/4,1/2,,,2,1/1,1/2,-0.838724715,0
1938779761,0.4,0.6,0.1,3,2,,,0.9127967373,0.6441381881,,,2,2,,,2,1,,,4,2,,,3,2,,,766,,,,,,,1.4413818807,2/2,,,,3/4,,,,1,2/2,3/4,0.9127967373,1
1938779761,0.4,0.6,0.1,3,2,,,0.9127967373,0.6441381881,,,2,2,,,2,1,,,4,2,,,3,2,,,766,,,,,,,1.4413818807,2/2,1/2,,,3/4,2/2,,,2,1/2,2/2,0.6441381881,0
877412750,0.4,0.6,0.1,2,1,,,0.407519981,-1.006330879,,,2,1,,,1,1,,,4,2,,,5,1,,,767,,,,,,,-1.063308789,1/2,,,,4/5,,,,1,1/2,4/5,0.407519981,0
877412750,0.4,0.6,0.1,2,1,,,0.407519981,-1.006330879,,,2,1,,,1,1,,,4,2,,,5,1,,,767,,,,,,,-1.063308789,1/2,1/1,,,4/5,1/2,,,2,1/1,1/2,-1.006330879,0
1902741422,0.4,0.6,0.1,2,2,,,0.6603704645,0.6504027545,,,1,1,,,2,2,,,6,3,,,5,1,,,768,,,,,,,1.5040275446,1/2,,,,5/6,,,,1,1/2,5/6,0.6603704645,0
1902741422,0.4,0.6,0.1,2,2,,,0.6603704645,0.6504027545,,,1,1,,,2,2,,,6,3,,,5,1,,,768,,,,,,,1.5040275446,1/2,1/2,,,5/6,1/3,,,2,1/2,1/3,0.6504027545,0
2069682936,0.4,0.6,0.1,1,2,,,-0.879093813,0.7362185354,,,1,1,,,1,2,,,5,2,,,3,1,,,769,,,,,,,2.3621853539,1/1,,,,3/5,,,,1,1/1,3/5,-0.879093813,0
2069682936,0.4,0.6,0.1,1,2,,,-0.879093813,0.7362185354,,,1,1,,,1,2,,,5,2,,,3,1,,,769,,,,,,,2.3621853539,1/1,1/2,,,3/5,1/2,,,2,1/2,1/2,0.7362185354,0
2056800742,0.4,0.6,0.1,1,2,,,-0.719557928,0.5857982067,,,1,1,,,1,2,,,5,3,,,6,6,,,770,,,,,,,0.8579820667,1/1,,,,5/6,,,,1,1/1,5/6,-0.719557928,0
2056800742,0.4,0.6,0.1,1,2,,,-0.719557928,0.5857982067,,,1,1,,,1,2,,,5,3,,,6,6,,,770,,,,,,,0.8579820667,1/1,1/2,,,5/6,3/6,,,2,1/2,3/6,0.5857982067,0
578377257,0.4,0.6,0.1,2,1,,,0.5083708522,-0.905574868,,,2,1,,,1,1,,,3,1,,,2,5,,,771,,,,,,,-0.055748679,1/2,,,,2/3,,,,1,1/2,2/3,0.5083708522,0
578377257,0.4,0.6,0.1,2,1,,,0.5083708522,-0.905574868,,,2,1,,,1,1,,,3,1,,,2,5,,,771,,,,,,,-0.055748679,1/2,1/1,,,2/3,1/5,,,2,1/1,1/5,-0.905574868,0
494756781,0.4,0.6,0.1,2,2,,,0.6153739817,0.5153136555,,,2,2,,,1,1,,,3,2,,,6,4,,,772,,,,,,,0.1531365548,1/2,,,,3/6,,,,1,1/2,3/6,0.6153739817,0
494756781,0.4,0.6,0.1,2,2,,,0.6153739817,0.5153136555,,,2,2,,,1,1,,,3,2,,,6,4,,,772,,,,,,,0.1531365548,1/2,1/2,,,3/6,2/4,,,2,1/2,2/4,0.5153136555,0
1852815894,0.4,0.6,0.1,2,2,,,0.4328733845,0.5665576194,,,2,2,,,1,1,,,4,1,,,5,5,,,773,,,,,,,0.6655761935,1/2,,,,4/5,,,,1,1/2,4/5,0.4328733845,0
1852815894,0.4,0.6,0.1,2,2,,,0.4328733845,0.5665576194,,,2,2,,,1,1,,,4,1,,,5,5,,,773,,,,,,,0.6655761935,1/2,1/2,,,4/5,1/5,,,2,1/2,1/5,0.5665576194,0
1236514616,0.4,0.6,0.1,2,2,,,0.4312473119,0.4434210706,,,1,1,,,2,2,,,1,2,,,1,5,,,774,,,,,,,-0.565789294,1/2,,,,1/1,,,,1,1/2,1/1,0.4312473119,0
1236514616,0.4,0.6,0.1,2,2,,,0.4312473119,0.4434210706,,,1,1,,,2,2,,,1,2,,,1,5,,,774,,,,,,,-0.565789294,1/2,1/2,,,1/1,2/5,,,2,1/2,2/5,0.4434210706,0
1477334116,0.4,0.6,0.1,3,2,,,0.9793694981,0.4666211401,,,2,2,,,2,1,,,2,2,,,3,6,,,775,,,,,,,-0.333788599,2/2,,,,2/3,,,,1,2/2,2/3,0.9793694981,1
1477334116,0.4,0.6,0.1,3,2,,,0.9793694981,0.4666211401,,,2,2,,,2,1,,,2,2,,,3,6,,,775,,,,,,,-0.333788599,2/2,1/2,,,2/3,2/6,,,2,1/2,2/6,0.4666211401,0
1573754777,0.4,0.6,0.1,1,2,,,-0.949969839,0.4803049766,,,1,2,,,1,1,,,5,5,,,3,4,,,776,,,,,,,-0.196950234,1/1,,,,3/5,,,,1,1/1,3/5,-0.949969839,0
1573754777,0.4,0.6,0.1,1,2,,,-0.949969839,0.4803049766,,,1,2,,,1,1,,,5,5,,,3,4,,,776,,,,,,,-0.196950234,1/1,1/2,,,3/5,4/5,,,2,1/2,4/5,0.4803049766,0
1484535161,0.4,0.6,0.1,2,2,,,0.3874728354,0.4464679114,,,2,1,,,1,2,,,5,4,,,2,4,,,777,,,,,,,-0.535320886,1/2,,,,2/5,,,,1,1/2,2/5,0.3874728354,0
1484535161,0.4,0.6,0.1,2,2,,,0.3874728354,0.4464679114,,,2,1,,,1,2,,,5,4,,,2,4,,,777,,,,,,,-0.535320886,1/2,1/2,,,2/5,4/4,,,2,1/2,4/4,0.4464679114,0
2001687282,0.4,0.6,0.1,2,1,,,0.3501005515,-0.697142355,,,1,1,,,2,1,,,4,5,,,5,3,,,778,,,,,,,2.0285764513,1/2,,,,4/5,,,,1,1/2,4/5,0.3501005515,0
2001687282,0.4,0.6,0.1,2,1,,,0.3501005515,-0.697142355,,,1,1,,,2,1,,,4,5,,,5,3,,,778,,,,,,,2.0285764513,1/2,1/1,,,4/5,3/5,,,2,1/1,3/5,-0.697142355,0
513609476,0.4,0.6,0.1,2,1,,,0.47570882,-0.893493047,,,2,1,,,1,1,,,4,6,,,3,5,,,779,,,,,,,0.0650695251,1/2,,,,3/4,,,,1,1/2,3/4,0.47570882,0
513609476,0.4,0.6,0.1,2,1,,,0.47570882,-0.893493047,,,2,1,,,1,1,,,4,6,,,3,5,,,779,,,,,,,0.0650695251,1/2,1/1,,,3/4,5/6,,,2,1/1,5/6,-0.893493047,0
50530920,0.4,0.6,0.1,2,2,,,0.4396157118,0.5815719329,,,1,2,,,2,1,,,3,5,,,2,5,,,780,,,,,,,0.815719329,1/2,,,,2/3,,,,1,1/2,2/3,0.4396157118,0
50530920,0.4,0.6,0.1,2,2,,,0.4396157118,0.5815719329,,,1,2,,,2,1,,,3,5,,,2,5,,,780,,,,,,,0.815719329,1/2,1/2,,,2/3,5/5,,,2,1/2,5/5,0.5815719329,0
881987387,0.4,0.6,0.1,2,2,,,0.5398825386,0.3334267612,,,2,1,,,1,2,,,1,6,,,2,1,,,781,,,,,,,-1.665732388,1/2,,,,1/2,,,,1,1/2,1/2,0.5398825386,0
881987387,0.4,0.6,0.1,2,2,,,0.5398825386,0.3334267612,,,2,1,,,1,2,,,1,6,,,2,1,,,781,,,,,,,-1.665732388,1/2,1/2,,,1/2,1/6,,,2,1/2,1/6,0.3334267612,0
766124062,0.4,0.6,0.1,2,1,,,0.6165505212,-1.01422447,,,2,1,,,1,1,,,6,1,,,3,6,,,782,,,,,,,-1.1422447,1/2,,,,3/6,,,,1,1/2,3/6,0.6165505212,0
766124062,0.4,0.6,0.1,2,1,,,0.6165505212,-1.01422447,,,2,1,,,1,1,,,6,1,,,3,6,,,782,,,,,,,-1.1422447,1/2,1/1,,,3/6,1/6,,,2,1/1,1/6,-1.01422447,0
1868040719,0.4,0.6,0.1,1,2,,,-0.993188714,0.5973229501,,,1,2,,,1,1,,,3,4,,,6,6,,,783,,,,,,,0.9732295012,1/1,,,,3/6,,,,1,1/1,3/6,-0.993188714,0
1868040719,0.4,0.6,0.1,1,2,,,-0.993188714,0.5973229501,,,1,2,,,1,1,,,3,4,,,6,6,,,783,,,,,,,0.9732295012,1/1,1/2,,,3/6,4/6,,,2,1/2,4/6,0.5973229501,0
1262335927,0.4,0.6,0.1,3,1,,,0.8009923798,-0.975806239,,,2,1,,,2,1,,,2,4,,,1,6,,,784,,,,,,,-0.758062386,2/2,,,,1/2,,,,1,2/2,1/2,0.8009923798,1
1262335927,0.4,0.6,0.1,3,1,,,0.8009923798,-0.975806239,,,2,1,,,2,1,,,2,4,,,1,6,,,784,,,,,,,-0.758062386,2/2,1/1,,,1/2,4/6,,,2,1/1,4/6,-0.975806239,0
744146146,0.4,0.6,0.1,1,3,,,-0.847103553,0.8114449024,,,1,2,,,1,2,,,1,2,,,3,4,,,785,,,,,,,-0.885550976,1/1,,,,1/3,,,,1,1/1,1/3,-0.847103553,0
744146146,0.4,0.6,0.1,1,3,,,-0.847103553,0.8114449024,,,1,2,,,1,2,,,1,2,,,3,4,,,785,,,,,,,-0.885550976,1/1,2/2,,,1/3,2/4,,,2,2/2,2/4,0.8114449024,1
1190034025,0.4,0.6,0.1,1,1,,,-0.87909072,-0.988753956,,,1,1,,,1,1,,,3,5,,,2,5,,,786,,,,,,,-0.887539564,1/1,,,,2/3,,,,1,1/1,2/3,-0.87909072,0
1190034025,0.4,0.6,0.1,1,1,,,-0.87909072,-0.988753956,,,1,1,,,1,1,,,3,5,,,2,5,,,786,,,,,,,-0.887539564,1/1,1/1,,,2/3,5/5,,,2,1/1,5/5,-0.988753956,0
520938435,0.4,0.6,0.1,2,3,,,0.6223882806,0.907207381,,,1,2,,,2,2,,,2,3,,,1,2,,,787,,,,,,,0.0720738096,1/2,,,,1/2,,,,1,1/2,1/2,0.6223882806,0
520938435,0.4,0.6,0.1,2,3,,,0.6223882806,0.907207381,,,1,2,,,2,2,,,2,3,,,1,2,,,787,,,,,,,0.0720738096,1/2,2/2,,,1/2,2/3,,,2,2/2,2/3,0.907207381,1
1281371447,0.4,0.6,0.1,2,3,,,0.4467305179,0.8672243284,,,2,2,,,1,2,,,2,1,,,3,2,,,788,,,,,,,-0.327756716,1/2,,,,2/3,,,,1,1/2,2/3,0.4467305179,0
1281371447,0.4,0.6,0.1,2,3,,,0.4467305179,0.8672243284,,,2,2,,,1,2,,,2,1,,,3,2,,,788,,,,,,,-0.327756716,1/2,2/2,,,2/3,1/2,,,2,2/2,1/2,0.8672243284,1
290668950,0.4,0.6,0.1,2,2,,,0.5246799803,0.5974640835,,,2,2,,,1,1,,,4,3,,,4,4,,,789,,,,,,,0.9746408352,1/2,,,,4/4,,,,1,1/2,4/4,0.5246799803,0
290668950,0.4,0.6,0.1,2,2,,,0.5246799803,0.5974640835,,,2,2,,,1,1,,,4,3,,,4,4,,,789,,,,,,,0.9746408352,1/2,1/2,,,4/4,3/4,,,2,1/2,3/4,0.5974640835,0
883348682,0.4,0.6,0.1,2,2,,,0.4033794401,0.4177675761,,,2,1,,,1,2,,,2,2,,,6,4,,,790,,,,,,,-0.822324239,1/2,,,,2/6,,,,1,1/2,2/6,0.4033794401,0
883348682,0.4,0.6,0.1,2,2,,,0.4033794401,0.4177675761,,,2,1,,,1,2,,,2,2,,,6,4,,,790,,,,,,,-0.822324239,1/2,1/2,,,2/6,2/4,,,2,1/2,2/4,0.4177675761,0
1456589698,0.4,0.6,0.1,1,2,,,-0.995394116,0.4455948263,,,1,2,,,1,1,,,5,3,,,4,4,,,791,,,,,,,-0.544051737,1/1,,,,4/5,,,,1,1/1,4/5,-0.995394116,0
1456589698,0.4,0.6,0.1,1,2,,,-0.995394116,0.4455948263,,,1,2,,,1,1,,,5,3,,,4,4,,,791,,,,,,,-0.544051737,1/1,1/2,,,4/5,3/4,,,2,1/2,3/4,0.4455948263,0
1412198456,0.4,0.6,0.1,2,3,,,0.5604195748,0.8130032627,,,2,2,,,1,2,,,2,4,,,4,2,,,792,,,,,,,-0.869967373,1/2,,,,2/4,,,,1,1/2,2/4,0.5604195748,0
1412198456,0.4,0.6,0.1,2,3,,,0.5604195748,0.8130032627,,,2,2,,,1,2,,,2,4,,,4,2,,,792,,,,,,,-0.869967373,1/2,2/2,,,2/4,2/4,,,2,2/2,2/4,0.8130032627,1
1207767141,0.4,0.6,0.1,1,2,,,-0.895905058,0.3647404789,,,1,2,,,1,1,,,5,6,,,3,3,,,793,,,,,,,-1.352595211,1/1,,,,3/5,,,,1,1/1,3/5,-0.895905058,0
1207767141,0.4,0.6,0.1,1,2,,,-0.895905058,0.3647404789,,,1,2,,,1,1,,,5,6,,,3,3,,,793,,,,,,,-1.352595211,1/1,1/2,,,3/5,3/6,,,2,1/2,3/6,0.3647404789,0
2080419451,0.4,0.6,0.1,2,2,,,0.4042815823,0.6063713569,,,1,1,,,2,2,,,1,5,,,2,5,,,794,,,,,,,1.0637135692,1/2,,,,1/2,,,,1,1/2,1/2,0.4042815823,0
2080419451,0.4,0.6,0.1,2,2,,,0.4042815823,0.6063713569,,,1,1,,,2,2,,,1,5,,,2,5,,,794,,,,,,,1.0637135692,1/2,1/2,,,1/2,5/5,,,2,1/2,5/5,0.6063713569,0
1437916444,0.4,0.6,0.1,2,1,,,0.6167621747,-0.932670602,,,2,1,,,1,1,,,3,5,,,3,5,,,795,,,,,,,-0.32670602,1/2,,,,3/3,,,,1,1/2,3/3,0.6167621747,0
1437916444,0.4,0.6,0.1,2,1,,,0.6167621747,-0.932670602,,,2,1,,,1,1,,,3,5,,,3,5,,,795,,,,,,,-0.32670602,1/2,1/1,,,3/3,5/5,,,2,1/1,5/5,-0.932670602,0
745398893,0.4,0.6,0.1,2,2,,,0.6099330281,0.4334028221,,,2,2,,,1,1,,,3,1,,,5,2,,,796,,,,,,,-0.665971779,1/2,,,,3/5,,,,1,1/2,3/5,0.6099330281,0
745398893,0.4,0.6,0.1,2,2,,,0.6099330281,0.4334028221,,,2,2,,,1,1,,,3,1,,,5,2,,,796,,,,,,,-0.665971779,1/2,1/2,,,3/5,1/2,,,2,1/2,1/2,0.4334028221,0
1671411172,0.4,0.6,0.1,3,2,,,0.7511910858,0.5201381413,,,2,1,,,2,2,,,1,1,,,1,6,,,797,,,,,,,0.2013814133,2/2,,,,1/1,,,,1,2/2,1/1,0.7511910858,1
1671411172,0.4,0.6,0.1,3,2,,,0.7511910858,0.5201381413,,,2,1,,,2,2,,,1,1,,,1,6,,,797,,,,,,,0.2013814133,2/2,1/2,,,1/1,1/6,,,2,1/2,1/6,0.5201381413,0
568484842,0.4,0.6,0.1,2,1,,,0.5431763356,-0.914505012,,,2,1,,,1,1,,,1,5,,,6,1,,,798,,,,,,,-0.145050123,1/2,,,,1/6,,,,1,1/2,1/6,0.5431763356,0
568484842,0.4,0.6,0.1,2,1,,,0.5431763356,-0.914505012,,,2,1,,,1,1,,,1,5,,,6,1,,,798,,,,,,,-0.145050123,1/2,1/1,,,1/6,1/5,,,2,1/1,1/5,-0.914505012,0
1343791126,0.4,0.6,0.1,1,1,,,-0.846945761,-1.038853059,,,1,1,,,1,1,,,3,1,,,6,4,,,799,,,,,,,-1.388530593,1/1,,,,3/6,,,,1,1/1,3/6,-0.846945761,0
1343791126,0.4,0.6,0.1,1,1,,,-0.846945761,-1.038853059,,,1,1,,,1,1,,,3,1,,,6,4,,,799,,,,,,,-1.388530593,1/1,1/1,,,3/6,1/4,,,2,1/1,1/4,-1.038853059,0
1982148249,0.4,0.6,0.1,2,2,,,0.5076846628,0.6027425348,,,2,1,,,1,2,,,3,4,,,5,2,,,800,,,,,,,1.0274253477,1/2,,,,3/5,,,,1,1/2,3/5,0.5076846628,0
1982148249,0.4,0.6,0.1,2,2,,,0.5076846628,0.6027425348,,,2,1,,,1,2,,,3,4,,,5,2,,,800,,,,,,,1.0274253477,1/2,1/2,,,3/5,2/4,,,2,1/2,2/4,0.6027425348,0
1787690830,0.4,0.6,0.1,2,1,,,0.4892824431,-0.776520251,,,2,1,,,1,1,,,2,6,,,5,5,,,801,,,,,,,1.2347974927,1/2,,,,2/5,,,,1,1/2,2/5,0.4892824431,0
1787690830,0.4,0.6,0.1,2,1,,,0.4892824431,-0.776520251,,,2,1,,,1,1,,,2,6,,,5,5,,,801,,,,,,,1.2347974927,1/2,1/1,,,2/5,5/6,,,2,1/1,5/6,-0.776520251,0
724595771,0.4,0.6,0.1,2,2,,,0.6039045474,0.4359635162,,,2,2,,,1,1,,,4,1,,,4,6,,,802,,,,,,,-0.640364838,1/2,,,,4/4,,,,1,1/2,4/4,0.6039045474,0
724595771,0.4,0.6,0.1,2,2,,,0.6039045474,0.4359635162,,,2,2,,,1,1,,,4,1,,,4,6,,,802,,,,,,,-0.640364838,1/2,1/2,,,4/4,1/6,,,2,1/2,1/6,0.4359635162,0
876148930,0.4,0.6,0.1,3,3,,,0.7838291002,0.7774335862,,,2,2,,,2,2,,,3,5,,,3,5,,,803,,,,,,,-1.225664138,2/2,,,,3/3,,,,1,2/2,3/3,0.7838291002,1
876148930,0.4,0.6,0.1,3,3,,,0.7838291002,0.7774335862,,,2,2,,,2,2,,,3,5,,,3,5,,,803,,,,,,,-1.225664138,2/2,2/2,,,3/3,5/5,,,2,2/2,5/5,0.7774335862,1
1811595928,0.4,0.6,0.1,2,1,,,0.5760739005,-0.880684039,,,2,1,,,1,1,,,6,5,,,4,6,,,804,,,,,,,0.1931596131,1/2,,,,4/6,,,,1,1/2,4/6,0.5760739005,0
1811595928,0.4,0.6,0.1,2,1,,,0.5760739005,-0.880684039,,,2,1,,,1,1,,,6,5,,,4,6,,,804,,,,,,,0.1931596131,1/2,1/1,,,4/6,5/6,,,2,1/1,5/6,-0.880684039,0
1057513943,0.4,0.6,0.1,1,1,,,-0.766505973,-1.080851454,,,1,1,,,1,1,,,5,1,,,5,5,,,805,,,,,,,-1.808514536,1/1,,,,5/5,,,,1,1/1,5/5,-0.766505973,0
1057513943,0.4,0.6,0.1,1,1,,,-0.766505973,-1.080851454,,,1,1,,,1,1,,,5,1,,,5,5,,,805,,,,,,,-1.808514536,1/1,1/1,,,5/5,1/5,,,2,1/1,1/5,-1.080851454,0
1675313594,0.4,0.6,0.1,2,1,,,0.5064817837,-0.863034576,,,1,1,,,2,1,,,3,6,,,2,3,,,806,,,,,,,0.3696542389,1/2,,,,2/3,,,,1,1/2,2/3,0.5064817837,0
1675313594,0.4,0.6,0.1,2,1,,,0.5064817837,-0.863034576,,,1,1,,,2,1,,,3,6,,,2,3,,,806,,,,,,,0.3696542389,1/2,1/1,,,2/3,3/6,,,2,1/1,3/6,-0.863034576,0
242350850,0.4,0.6,0.1,3,1,,,0.8785529839,-0.739280668,,,2,1,,,2,1,,,2,1,,,6,5,,,807,,,,,,,1.6071933194,2/2,,,,2/6,,,,1,2/2,2/6,0.8785529839,1
242350850,0.4,0.6,0.1,3,1,,,0.8785529839,-0.739280668,,,2,1,,,2,1,,,2,1,,,6,5,,,807,,,,,,,1.6071933194,2/2,1/1,,,2/6,1/5,,,2,1/1,1/5,-0.739280668,0
360671798,0.4,0.6,0.1,2,2,,,0.3278811126,0.6950022443,,,1,1,,,2,2,,,3,4,,,2,3,,,808,,,,,,,1.9500224427,1/2,,,,2/3,,,,1,1/2,2/3,0.3278811126,0
360671798,0.4,0.6,0.1,2,2,,,0.3278811126,0.6950022443,,,1,1,,,2,2,,,3,4,,,2,3,,,808,,,,,,,1.9500224427,1/2,1/2,,,2/3,3/4,,,2,1/2,3/4,0.6950022443,0
1927184310,0.4,0.6,0.1,2,3,,,0.4332787399,0.9137981951,,,2,2,,,1,2,,,3,6,,,5,6,,,809,,,,,,,0.1379819509,1/2,,,,3/5,,,,1,1/2,3/5,0.4332787399,0
1927184310,0.4,0.6,0.1,2,3,,,0.4332787399,0.9137981951,,,2,2,,,1,2,,,3,6,,,5,6,,,809,,,,,,,0.1379819509,1/2,2/2,,,3/5,6/6,,,2,2/2,6/6,0.9137981951,1
958935477,0.4,0.6,0.1,1,2,,,-1.104924463,0.3015707989,,,1,1,,,1,2,,,3,1,,,3,5,,,810,,,,,,,-1.984292011,1/1,,,,3/3,,,,1,1/1,3/3,-1.104924463,0
958935477,0.4,0.6,0.1,1,2,,,-1.104924463,0.3015707989,,,1,1,,,1,2,,,3,1,,,3,5,,,810,,,,,,,-1.984292011,1/1,1/2,,,3/3,1/5,,,2,1/2,1/5,0.3015707989,0
839873190,0.4,0.6,0.1,1,2,,,-0.912601747,0.3784684519,,,1,1,,,1,2,,,5,2,,,5,6,,,811,,,,,,,-1.215315481,1/1,,,,5/5,,,,1,1/1,5/5,-0.912601747,0
839873190,0.4,0.6,0.1,1,2,,,-0.912601747,0.3784684519,,,1,1,,,1,2,,,5,2,,,5,6,,,811,,,,,,,-1.215315481,1/1,1/2,,,5/5,2/6,,,2,1/2,2/6,0.3784684519,0
28168338,0.4,0.6,0.1,1,1,,,-0.902110958,-0.782271391,,,1,1,,,1,1,,,3,4,,,5,1,,,812,,,,,,,1.1772860886,1/1,,,,3/5,,,,1,1/1,3/5,-0.902110958,0
28168338,0.4,0.6,0.1,1,1,,,-0.902110958,-0.782271391,,,1,1,,,1,1,,,3,4,,,5,1,,,812,,,,,,,1.1772860886,1/1,1/1,,,3/5,1/4,,,2,1/1,1/4,-0.782271391,0
1969187797,0.4,0.6,0.1,2,2,,,0.5421402193,0.6133053392,,,1,2,,,2,1,,,2,6,,,5,1,,,813,,,,,,,1.1330533923,1/2,,,,2/5,,,,1,1/2,2/5,0.5421402193,0
1969187797,0.4,0.6,0.1,2,2,,,0.5421402193,0.6133053392,,,1,2,,,2,1,,,2,6,,,5,1,,,813,,,,,,,1.1330533923,1/2,1/2,,,2/5,1/6,,,2,1/2,1/6,0.6133053392,0
181987880,0.4,0.6,0.1,2,2,,,0.7759785348,0.7203503917,,,1,2,,,2,1,,,3,5,,,1,1,,,814,,,,,,,2.2035039175,1/2,,,,1/3,,,,1,1/2,1/3,0.7759785348,0
181987880,0.4,0.6,0.1,2,2,,,0.7759785348,0.7203503917,,,1,2,,,2,1,,,3,5,,,1,1,,,814,,,,,,,2.2035039175,1/2,1/2,,,1/3,1/5,,,2,1/2,1/5,0.7203503917,0
1281262645,0.4,0.6,0.1,3,2,,,1.0447144935,0.4312129071,,,2,2,,,2,1,,,6,2,,,4,4,,,815,,,,,,,-0.687870929,2/2,,,,4/6,,,,1,2/2,4/6,1.0447144935,1
1281262645,0.4,0.6,0.1,3,2,,,1.0447144935,0.4312129071,,,2,2,,,2,1,,,6,2,,,4,4,,,815,,,,,,,-0.687870929,2/2,1/2,,,4/6,2/4,,,2,1/2,2/4,0.4312129071,0
2093531147,0.4,0.6,0.1,2,1,,,0.5799496222,-0.841005288,,,1,1,,,2,1,,,6,5,,,3,6,,,816,,,,,,,0.5899471216,1/2,,,,3/6,,,,1,1/2,3/6,0.5799496222,0
2093531147,0.4,0.6,0.1,2,1,,,0.5799496222,-0.841005288,,,1,1,,,2,1,,,6,5,,,3,6,,,816,,,,,,,0.5899471216,1/2,1/1,,,3/6,5/6,,,2,1/1,5/6,-0.841005288,0
1482718875,0.4,0.6,0.1,2,1,,,0.5096764845,-0.922965643,,,2,1,,,1,1,,,1,5,,,4,1,,,817,,,,,,,-0.229656426,1/2,,,,1/4,,,,1,1/2,1/4,0.5096764845,0
1482718875,0.4,0.6,0.1,2,1,,,0.5096764845,-0.922965643,,,2,1,,,1,1,,,1,5,,,4,1,,,817,,,,,,,-0.229656426,1/2,1/1,,,1/4,1/5,,,2,1/1,1/5,-0.922965643,0
511426380,0.4,0.6,0.1,1,2,,,-1.007766907,0.512672086,,,1,2,,,1,1,,,2,4,,,4,4,,,818,,,,,,,0.1267208596,1/1,,,,2/4,,,,1,1/1,2/4,-1.007766907,0
511426380,0.4,0.6,0.1,1,2,,,-1.007766907,0.512672086,,,1,2,,,1,1,,,2,4,,,4,4,,,818,,,,,,,0.1267208596,1/1,1/2,,,2/4,4/4,,,2,1/2,4/4,0.512672086,0
823760652,0.4,0.6,0.1,1,2,,,-0.843918424,0.4269296982,,,1,2,,,1,1,,,3,4,,,2,4,,,819,,,,,,,-0.730703018,1/1,,,,2/3,,,,1,1/1,2/3,-0.843918424,0
823760652,0.4,0.6,0.1,1,2,,,-0.843918424,0.4269296982,,,1,2,,,1,1,,,3,4,,,2,4,,,819,,,,,,,-0.730703018,1/1,1/2,,,2/3,4/4,,,2,1/2,4/4,0.4269296982,0
706238922,0.4,0.6,0.1,2,2,,,0.3948293531,0.4776213165,,,1,2,,,2,1,,,1,3,,,2,6,,,820,,,,,,,-0.223786835,1/2,,,,1/2,,,,1,1/2,1/2,0.3948293531,0
706238922,0.4,0.6,0.1,2,2,,,0.3948293531,0.4776213165,,,1,2,,,2,1,,,1,3,,,2,6,,,820,,,,,,,-0.223786835,1/2,1/2,,,1/2,3/6,,,2,1/2,3/6,0.4776213165,0
751256972,0.4,0.6,0.1,3,2,,,0.7344313856,0.3606498207,,,2,2,,,2,1,,,6,3,,,5,4,,,821,,,,,,,-1.393501793,2/2,,,,5/6,,,,1,2/2,5/6,0.7344313856,1
751256972,0.4,0.6,0.1,3,2,,,0.7344313856,0.3606498207,,,2,2,,,2,1,,,6,3,,,5,4,,,821,,,,,,,-1.393501793,2/2,1/2,,,5/6,3/4,,,2,1/2,3/4,0.3606498207,0
1457814909,0.4,0.6,0.1,1,2,,,-0.81547628,0.4442891993,,,1,1,,,1,2,,,4,3,,,6,6,,,822,,,,,,,-0.557108007,1/1,,,,4/6,,,,1,1/1,4/6,-0.81547628,0
1457814909,0.4,0.6,0.1,1,2,,,-0.81547628,0.4442891993,,,1,1,,,1,2,,,4,3,,,6,6,,,822,,,,,,,-0.557108007,1/1,1/2,,,4/6,3/6,,,2,1/2,3/6,0.4442891993,0
1252166970,0.4,0.6,0.1,3,2,,,0.7367474032,0.3841554829,,,2,2,,,2,1,,,3,5,,,4,3,,,823,,,,,,,-1.158445171,2/2,,,,3/4,,,,1,2/2,3/4,0.7367474032,1
1252166970,0.4,0.6,0.1,3,2,,,0.7367474032,0.3841554829,,,2,2,,,2,1,,,3,5,,,4,3,,,823,,,,,,,-1.158445171,2/2,1/2,,,3/4,3/5,,,2,1/2,3/5,0.3841554829,0
1159929799,0.4,0.6,0.1,3,1,,,0.984823485,-0.916506359,,,2,1,,,2,1,,,6,6,,,5,2,,,824,,,,,,,-0.165063588,2/2,,,,5/6,,,,1,2/2,5/6,0.984823485,1
1159929799,0.4,0.6,0.1,3,1,,,0.984823485,-0.916506359,,,2,1,,,2,1,,,6,6,,,5,2,,,824,,,,,,,-0.165063588,2/2,1/1,,,5/6,2/6,,,2,1/1,2/6,-0.916506359,0
1437827906,0.4,0.6,0.1,2,1,,,0.4551889737,-0.923639457,,,1,1,,,2,1,,,6,5,,,4,5,,,825,,,,,,,-0.236394574,1/2,,,,4/6,,,,1,1/2,4/6,0.4551889737,0
